105-4A-56-F-H,Mutluluk o kadar zor değil,Happiness is not that hard,Female,
210-5C-915-F-H,Beni mutlu eden şey arkadaşlarımdır,My friends are what make me happy,Female,
216-8B-1592-F-S,Ateş beni mutsuz eder,Fire makes me miserable,Female,
250-7L-27-F-S,Ailem hasta olunca çok üzülüyorum,I feel very sad when my family is sick,Female,
104-2D-1199-F-H,Bu resmi ne için yaptım,Why did I make this picture?,Female,
106-4B-1069-F-H,Beni en mutlu eden ailemdir çünkü aile önemlidir,My family makes me the happiest because family matters,Female,
214-5H-1979-F-S,Arkadaşlarımın benimle küsmesi beni üzüyor,It makes me sad when my friends get mad at me,Female,
110-3H-1054-F-H,Mutluluk çocukların her şey mutluluk her şeydir,Happiness is everything for children. Happiness is everything.,Female,
104-4Z-255-F-H,Ben doğum günümü yapmaktan çok mutlu olurum,I would be very happy to make my birthday,Female,
215-7Z-623-F-H,Beni en çok mutlu eden şey dondurma,Ice cream is what makes me the happiest,Female,
102-2F-312-F-H,Ben arkadaşlığı çok seviyorum bence dünyada en güzel şey arkadaşlık arkadaşlarımızla bir kavga ettiyse arkadaş kalıyoruz ben arkadaşlarımı çok seviyorum,"I love friendship very much, I think the most beautiful thing in the world is friendship, if we have a fight with our friends, we stay friends. I love my friends very much.",Female,
280-8D-64-F-H,Doğa bana huzur ve mutluluk verir,Nature gives me peace and happiness,Female,
214-7G-1411-F-H,En güzel mutluluğum dondurma yemek,My best happiness is eating ice cream,Female,
205-8B-813-F-H,Mutluluk demek aşk demek,Happiness means love,Female,
204-7A-863-F-S,Benim için üzüntü ağaçtır,Sadness for me is the tree,Female,
206-5D-108-F-S,Beni annemden arkadaşlarımdan ayrılmak çok üzer,It saddens me so much to leave my mother and my friends.,Female,
106-4C-1036-F-S,Doğum günüm olduğunda teyzem bayılınca çok üzüldüm,I was very sad when my aunt passed out on my birthday.,Female,
205-5G-559-F-S,Çok üzgünüm,I am really sad,Female,
106-3B-322-F-S,Niçin üzgünüm çünkü arkadaşlarım beni dışlıyor,Why am I sad because my friends are excluding me,Female,
216-7L-2441-F-H,Beni en çok mutlu eden şey doğa,Nature is what makes me the happiest.,Female,
205-8C-307-F-S,Arkadaşlarımızın kalbini kırmamalıyız,We should not break my friends is hearts,Female,
230-7F-372-F-H,Beni en çok mutlu eden şey dostlarım,My friends are the things that make me the happiest.,Female,
210-5E-686-F-H,Benim için bütün sevdiklerim yanımda olsun,For me is all my loved ones be with me,Female,
101-4E-312-F-H,Ben bu resimde doğayı çiçekleri hayvanlarımızı ağaçlarımızı sevincimi mutluluğumuzu paylaşmak istedim,"I wanted to share nature, flowers, animals, trees, joy and happiness in this picture",Female,
102-4A-4-F-H,"Çalışıp çalışıp bir yere ulaşmak, yani çok çalışıp en güzel günümde bir yere ulaşmak yani çok çalışıp en güzel günümde bir yere ulaşmak bana güzel bir his veriyor yani çalışıp bir mesleğinin olması bana mutluluk kazandırıyor","Reaching a place by working and working, that is, working hard and reaching a place on my best day, that is, working hard and reaching a place on my best day gives me a good feeling, that is, having a job gives me happiness",Female,
250-8F-772-F-S,Üzüntü arkadaşlarım tarafından dışlanma,Sadness is being excluded by my friends,Female,
109-4J-2460-F-S,Annem bana kızınca ben çok üzülürüm ve birisi benim oyuncağımı aldığında çok üzülürüm,I get very upset when my mom gets mad at me and I get very upset when someone takes my toy,Female,
280-5F-2216-F-H,Arkadaşlarımla eğlenmek,Having fun with my friends,Female,
207-8E-666-F-S,Benim için üzüntü hayvanımı kaybetmek,Sadness for me to lose my pet,Female,
102-4B-180-F-S,Benim için üzüntü savaş demektir,Sadness for me means war,Female,
216-5Z-693-F-S,Anneannem ve dedem vefat etmişti onların mezarlığına gitmiştik ben çok üzülüp ağlamıştım işte bu da benim üzüntüm,"My grandmother and grandfather passed away, we went to their cemetery, I was very sad and cried, this is my sadness.",Female,
120-4A-1670-F-H,Ben dondurma yedim. Mutlu oldum.,I ate ice cream. I was happy.,Female,
230-8B-179-F-H,Benim mutluluğum ailemle geçirdiğim o dakikalar,My happiness is those moments I spend with my family,Female,
105-4C-1098-F-H,Ailemle birlikte olduğum zaman çok mutlu oluyorum,I am very happy when I am with my family,Female,
280-5E-702-F-H,Sevgi saygı ve mutluluk aileme yardım ederim okula gitmek insanlara yardım ederim,"Love, respect and happiness I help my family going to school I help people",Female,
101-1E-160-F-S,Benim için en büyük üzüntü ağaçların kesilmesidir,The biggest sadness for me is the cutting down of trees,Female,
103-3Q-728-F-S,Arkadaşımla küstüm,I got mad mad at with my friend,Female,
214-6M-1947-F-H,Yapılan sürprizlere çok mutlu olurum,I am very happy with the surprises that are made,Female,
103-4Q-481-F-H,Benim için mutluluk gökkuşağını izlemek,Watching the rainbow of happiness for me,Female,
102-1C-268-F-S,Sıkılmak mutsuz eder,Being bored makes unhappy,Female,
214-6F-1817-F-S,Üzüntü benim için aç kalan üzülmüş insanlardır,Sadness for me is sad people who starver,Female,
280-6H-1178-F-S,Korkma sakınma her şeyi bırakma,"Don't be afraid, don't hesitate, don't leave everything",Female,
280-5M-2204-F-S,Çiçeklerin hepsinin yüzü asık herkesin yüzü asık havada hep mutsuzluk kokusu var,"All the flowers have sad face, everyone had sad face there is always the smell of unhappiness in the air.",Female,
206-5E-128-F-H,"Benim güneşin doğuşu, denizin akışı ve kuşların cıvıltısı beni mutlu eder","The sunrise, the flow of the sea and the chirping of birds make me happy.",Female,
103-4B-189-F-S,Üzüntü denince aklıma gelenler insanların kavga etmesi ve kötü bir dünya,"When I think of sadness, I think of people fighting and a bad world.",Female,
250-8G-1820-F-H,Kardeşlerim en sevdiğim şeydir,My brothers are my favorite thing,Female,
207-5G-641-F-S,Üzülmemin sebebi güneşin doğuşunu görememek,The reason I am sad I can not see the sunrise,Female,
211-6C-21-F-H,Mutluluk benim için doğa demektir,Happiness means nature to me,Female,
102-4C-115-F-H,Ormanlara daha fazla ağaç dikelim ormanlar ağaçsız olmaz ormanlarımızı koruyalım ağaçlarımıza iyi bakalım ağaçları kesmeyelim onlar da aynı bizim gibi canlıdır ,"Let's plant more trees in forests, forests will not be without trees, Let's protect our forests take care of our trees, Let's not cut down trees, they are alive just like us",Female,
210-5E-686-F-S,Yağmur yağdığı için parkta oynayamadık,We could  not play in the playground because it was raining,Female,
101-1C-524-F-S,Bir kişi bana tokat atarsa kalbim çok kırılır,"If someone slaps me, my heart breaks a lot.",Female,
105-3E-21-F-H,Çocukların mutluluğu bizim işimiz,Children is happiness is our business,Female,
106-3E-765-F-S,Teyzem beni ve kuzenimi dışarıya götürmemişti kuzenim ve beni götürmedi,My aunt did not take me and my cousin out she did not take me and my cousin,Female,
280-5B-985-F-S,Sınavdan düşük aldığım için çok üzgündüm,I was very upset that I got low from the exam,Female,
240-8C-144-F-H,Mutluluk benim için doğan bir çocuktur,Happiness is a child born to me,Female,
103-4B-1685-F-S,Üzüntü denince aklıma arkadaşlarımın üzüldüğü gelir,"When I think of sadness, I think of my friends being sad.",Female,
230-7F-478-F-H,Beni en mutlu eden şey piknik yapmak,Picnic is what makes me happiest.,Female,
280-6H-485-F-H,Güneşli gün yerine yağmurlu soğuk gün,Rainy cold day instead of sunny day,Female,
250-5E-1897-F-S,Beni üzen şeyler bir yakınımın hasta olması beni çok üzüyor eğer hastanede bir yakınım varsa ben depresyona girerim ben taziye evlerine gitmeyi sevmem çünkü oraya gidince herkes ağladığı için ben üzülüyorum bu yüzden oraya gitmeyi sevmiyorum,"The things that make me sad are that one of my relatives is sick, it makes me very sad if I have a relative in the hospital, I get depressed. I do not like going to condolence houses because when I go there, I feel sad because everyone cries, that is why I do not like going there.",Female,
110-3I-173-F-S,Çiçekler beni çok üzdü,Flowers made me sad,Female,
250-6F-1736-F-S,Bir erkek çocuk ağlıyor bir kız ise onu mutlu etmek istiyor. Ağaç mutlu ev ise üzgün ağlıyor,A boy is crying and a girl wants to make him happy. The tree is happy and the house is sad.,Female,
213-7A-86-F-H,Bana göre mutluluk tatlı yemektir tatlı beni mutlu eder,For me happiness is sweet food sweet makes me happy,Female,
107-4D-943-F-H,Yazın yaylada dedemle anneannemle birlikte kalmak,Staying with my grandparents in the highlands in the summer,Female,
140-3B-821-F-S,Kimse mutsuz olmasın dünya üzüntüyle dolmasın mutsuzluk kötü bir şeydir bunun kötü olduğunu herkes bilir hiç mutsuz olmayın böyle mutsuz kalmayın,"Let no one be unhappy, let the world not be filled with sadness, unhappiness is a bad thing, everyone knows that it is bad, do not be unhappy at all, do not stay unhappy like that",Female,
112-3D-262-F-S,Üç kızın oyun oynaması ve diğer kız oyuna koymaması,Three girls playing and the other girls not playing,Female,
101-1F-596-F-H,Biz bir okulda oyun oynarken el ele tutuşuyoruz bizi mutlu ediyor,Holding hands while playing at a school makes us happy,Female,
108-3H-29-F-H,Arkadaşlarımı çok seviyorum babamı çok seviyorum halamı çok seviyorum amcamı çok seviyorum çocukları çok seviyorum öğretmenimi seviyorum,I love my friends so much I love my father I love my aunt so much I love my uncle I love children I love my teacher,Female,
101-3F-639-F-S,Arkadaşlarım öğretmenlerimizi üzdüğünde ben de üzülürüm,"When my friends upset our teachers, I get upset too",Female,
102-4A-261-F-S,Benim için üzüntü arkadaşlarımın benim yaptıklarımla alay etmesidir,Sadness for me is when my friends make fun of what I do,Female,
240-8B-287-F-H,"Mutluluk aile, aile varken her şey mutlu olur","Happiness is family, everything is happy when there is family",Female,
101-4C-467-F-S,Ben bu ağaçtan çok korktuğum için her zaman kaçıyorum havanın rengi çok ürkütücü sanki sizi içine çekiyormuş gibi,"I am always running away from this tree because I am so scared, the color of the air is so scary, It is like It is pulling you in",Female,
120-3A-308-F-H,Gülen yüz,Smiling face,Female,
109-4E-2052-F-H,Ağacı sulamayı çok seviyorum,I love watering the tree,Female,
250-5K-2269-F-H,Beni mutlu eden şey park ve çiçek böcek orayı çok severim beni benden alır ben oraya hep giderim ben oraya gidince çok huzurlu olurum,"The thing that makes me happy is the park and the flower and bugs I love there, they take me away from me. I always go there. I feel very peaceful when I go there.",Female,
106-4G-1454-F-H,Oyun oynadığım arkadaşımla çok mutlu olurum,I would be very happy with my friend with whom I play,Female,
110-4H-988-F-H,Bugün doğum günüm,Today is my birthday,Female,
250-8F-593-F-H,Mutluluk hayat demek,Happiness means life,Female,
207-7F-290-F-H,Mutluluk benim için temiz parklar doğalar vb. yerlerdir çünkü temiz parklar olmazsa çocuklar eğlenemez veya doğa temiz olmazsa hava alacağımız yer kalmaz,"Happiness is clean parks, nature, etc. places for me. because without clean parks, children cannot have fun or if nature is not clean, we will have no place to get air",Female,
103-3H-2104-F-H,Ben o resmi neden yaptım açıklıyorum aile sevgisi kardeş sevgisi hayvan sevgisi orman sevgisi yemyeşil çiçekler çok güzel ve kelebekler bir sürü şey çok güzel bir ormanda içinde sevgi saygı her şey vardı ormanın içinde en çok ormanda hangi hayvanî gördüm kelebek orman sevgiyle dolu,I am explaining why I made that picture family love brotherly love animal love forest love lush flowers are very beautiful and butterflies a lot of things in a very beautiful forest there was love respect everything in the forest which animal I saw in the forest the most butterfly forest full of love,Female,
105-2C-394-F-H,Mutlu olmak huzurlu olmak sevinçli olmak,Being happy be peaceful to be happy,Female,
107-3F-952-F-S,Beni en mutsuz eden evlerin yanması ve resim yaparken kendimi çok mutsuz hissettim,The burning of the houses that made me the most unhappy and I felt very unhappy while painting,Female,
240-7C-169-F-S,"Benim için üzüntü arkadaşımın yanımda olmamasıdır. Ben bu resme bu zamanda yaşadıklarımı çizdim. Benim lösemi olan arkadaşımı anlatmak istedim. Her yaşadığım şeyde onu hatırlıyorum saçını kestiği için çok üzgün o üzgün diye ben de çok üzgünüm.  Onunla aramı çok bozmak istediler ama bizimki gerçek arkadaşlık. Biz her zaman birbirimizi destekledik, destekliyoruz, destekleriz","For me, sadness is not having my friend with me. I drew this picture of what I'm going through at this time. I wanted to tell the story of my friend, who has leukemia. I remember her in everything I go through. She's very upset because she cut her hair, and I'm very upset because she's upset. They tried to tear us apart, but ours is a true friendship. We've always supported each other, we support each other, we continue to support each other.",Female,
106-3E-360-F-H,Mutluluk denince aklıma hediye gelir,"When I think of happiness, I think of a gift.",Female,
108-4H-117-F-S,Parka gidemedi,Could not go to the playground,Female,
216-7C-2559-F-H,Beni evim mutlu ediyor,Home makes me happy,Female,
205-8B-141-F-S,Bazen aynı insanlar aynı acıyı çekebiliyor,Sometimes the same people can suffer the same pain,Female,
214-5J-177-F-S,Kendim üzüldüğüm şey arkadaşımın ağlaması arkadaşım ağlarken çok üzülüyorum ve bu yüzden arkadaşım hiç ağlamasını istemiyorum arkadaşıma birisi hakaret etse çok üzülürüm,"What I am upset about myself is my friend is crying I feel very sad when my friend is crying and that is why I do not want my friend to cry at all, if someone insults my friend, I will be very upset",Female,
101-1H-549-F-S,Annem çok üzgün Ela çok üzgün,My mother is very sad Ela is very sad,Female,
102-3C-650-F-H,Ailemle birlikte denize girmek,Swimming with my family,Female,
110-4Z-842-F-S,Havuzun kirlenmesine üzülürüm ve yağmurun yağmasına çok üzülürüm,I am sad that the pool is dirty and I am very sad that it rains,Female,
250-6C-1391-F-S,"Okul birincisi olmak istiyorum, olamadığım için mutsuzum","I want to be the top of the school, I am sad that I can not be",Female,
105-3D-633-F-H,"İnsanlar, ağaçlar, çiçekler","People, trees, flowers",Female,
250-6Q-391-F-H,Ailemle birlikte çok mutluyum,I am very happy with my family,Female,
280-6A-1201-F-S,Bazen bir yere oturup ağlamak sana dünyadaki en iyi veren hisdir,Sometimes sitting down and crying is the best feeling in the world.,Female,
211-5B-498-F-H,Benim için mutluluk ağaçlar,Happiness for me is trees,Female,
106-3A-480-F-S,Un döktüğüm için çok mutsuzum,I am so unhappy that I spilled flour,Female,
212-7F-891-F-H,Benim mutluluğum çikolata yemek,My happiness is eating chocolate,Female,
105-1B-1034-F-S,Kirli bir dünya,A dirty world,Female,
280-5F-871-F-H,Mutluluk bizim herşeyimizdir,Happiness is our everything,Female,
214-6A-602-F-S,Bugün okula giderken ödevimi evde unuttum,I forgot my homework at home on the way to school today,Female,
280-5B-2054-F-H,Çünkü her insanın mutlu olmasını istiyorum,Because I want everyone to be happy,Female,
280-7B-2546-F-H,Deniz her zaman huzur getirir,The sea always brings peace,Female,
105-4E-149-F-S,Beni mutsuz eden hasta olunca okula gelmemek beni mutsuz ediyor,Not coming to school when I am sick makes me unhappy,Female,
215-8Z-1254-F-H,Beni mutlu eden şeyler doğa ve çiçekler,The things that make me happy are nature and flowers,Female,
104-2D-406-F-S,Çünkü benim halam öldü,Because my aunt died,Female,
250-6G-61-F-H,Benim için mutluluk doğada bir evim olmasını elma ağaçları ile çiçeklerle süslenmiş kuşların sesleri ile bulanmış bir evim olsun isterdim,"Happiness is for me, I wish I had a house in nature, decorated with apple trees and flowers, and a house filled with the sounds of birds",Female,
250-6G-270-F-S,Beni üzen şey denizlerin kirlenmesi ve canlıların ölmesi,What saddens me is the pollution of the seas and the death of living things.,Female,
214-5D-553-F-H,Bir fidandan koca bir ağaca,From a sapling to a big tree,Female,
106-4B-629-F-H,Gökyüzü ve gökkuşağı beni çok mutlu eder,Sky and rainbow make me so happy,Female,
250-8L-459-F-H,Mutluluk resimle anlatılmaz,Happiness cannot be described in pictures.,Female,
102-1D-519-F-S,Okulumuz yanarsa çok üzülürüm,I will be very sad if our school burns down,Female,
280-6K-1228-F-H,Dünyada barış olduğu zaman mutluluk doğacaktır,"When there is peace in the world, happiness will arise",Female,
213-7A-804-F-H,Benim için mutluluk babamın iyileşmesi ve ailemle birlikte yemek yemektir. Mutluluk ailemle birlikte güzel hayat yaşamak ve fakir olmamak. ,"For me, happiness is my father's recovery and eating with my family. Happiness is living a good life with my family and not being poor.",Female,
250-8H-1716-F-H,Doğa ve çocuklar beni mutlu eder doğayı korumak temiz tutmak ve doğanın kuralları beni mutlu ediyor doğanın rengarenk olması beni mutlu yapar ağaçların toprağın kokusu beni mutlu eder,"Nature and children make me happy. Protecting nature, keeping it clean, and the rules of nature make me happy. The colorfulness of nature makes me happy. The smell of trees and soil makes me happy.",Female,
102-2A-1009-F-S,Annem öldüğü gün çok çok üzüldüm,I was very sad the day my mother died.,Female,
214-8H-1387-F-S,Mutsuzluk yaşadığım içinde sevdiklerinin olduğu yerden uzaklaşmak alıştım yeni bırakıp gitmek bu benim en büyük mutsuzluğum,"Because I live, I got used to being away from the place where my loved ones are, just leaving, this is my biggest unhappiness.",Female,
102-4E-437-F-H,Mutluluk dünyada balonlar. Doğum gününde rengarenk uçuşması renk renk havada balonların uçması. Dünya neşeyle dolsun   ,Happiness balloons in the world. Colorful flying of balloons in the air on your birthday. May the world be filled with joy,Female,
110-3A-11-F-S,Bir şey istersen o sana vermezse üzülürsün,"If you ask for something, you will be upset if he/she does not give it to you.",Female,
106-3B-322-F-H,Neden mutluyum çünkü gün batımını seyrediyorum,Why am I happy because I am watching the sunset,Female,
107-4H-1822-F-H,"Tüm çocuklar oyun oynayarak mutlu olur, bu resimde çocukların oyun oynayınca mutlu olduğunu anlıyoruz","All children are happy when they play, in this picture we understand that children are happy when they play",Female,
203-6C-1477-F-H,En sevdiğim şey müzik dinlemektir.,My favorite thing is to listen to music.,Female,
230-5G-378-F-H,Benim için mutluluk elma toplamak,Happiness for me is picking apples,Female,
108-3E-1872-F-H,İstanbul çok iyi bir şehir orayı çok seviyorum,Istanbul is a very good city I love it,Female,
205-7H-571-F-S,Sakatına bakmayacağız kalbine bakacağız,"We will not look at your disability, we will look at your heart",Female,
106-3G-729-F-S,Arkadaş küslüğü,Friendship resentment,Female,
104-2D-1253-F-S,Biri bize vurduğunda üzülürüz ve vurmamalıyız,We get upset when someone hits us and we should not hit,Female,
250-8B-2954-F-H,Doğa benim için mutluluğu ifade ediyor doğa varken sevgi oluşur oluşan sevgi dünyayı oluşturur,"Nature means happiness to me. When nature is present, love occurs. created love creates the world",Female,
103-3Q-1543-F-S,Arkadaşım yere düştü sonra ağladı,My friend fell to the ground then cried,Female,
104-4E-157-F-H,"Ağaçlar, çiçeklere bakınca çok mutlu olurum","I am very happy when I see the trees, flowers",Female,
104-4E-892-F-H,Benim için çiçekler ve kuşlar en büyük mutluluktur,For me flowers and birds are the greatest happiness,Female,
250-5J-677-F-H,Benim mutluluğun bir kişiyi mutlu etmek ya da onların beni mutlu etmesi mesela onlar bana bir hediye aldıysa o zaman mutlu olurum,"My happiness is to make someone happy or they make me happy, for example, if they bought me a gift, then I would be happy.",Female,
250-8H-148-F-S,Ben üzgünken arkadaşlarım orada oyun oynar ben ağlarken arkadaşlarım yanıma gelmek yerine top oynuyorlar o yüzden gerçek arkadaş sevgiyle karşılanır,"When I am sad, my friends are playing there while I am crying, my friends are playing ball instead of coming to me, so true friends are welcomed with love.",Female,
280-8A-732-F-S,Üzüntü dışlanmaktır,Sadness is being excluded,Female,
101-4F-1101-F-H,Mutluluğu severim oynayıp eğlenirim,"I like happiness, I play and have fun",Female,
101-1E-646-F-S,Savaş çıktığı zaman üzülürüm,I get sad when war breaks out,Female,
102-1C-1039-F-H,Ay çiçeği benim için mutluluktur,Sunflower is happiness for me,Female,
103-4H-1583-F-S,Denizdeki çöpler bizi üzgün eder ,Garbage in the sea makes us sad,Female,
214-5D-516-F-S,İnsanların benimle arkadaşlık kurmaması beni üzer,It saddens me that people do not make friends with me,Female,
101-4F-176-F-S,Ben evimde sıcacık yatarken dışarıda aç kalan insanlara üzülürüm,I feel sorry for people who are starving outside while I sleep warmly at home.,Female,
102-2F-873-F-H,Benim için mutluluk arkadaşlarımla oynamak bir de kuzenlerimle oynamak,Happiness for me is playing with my friends and playing with my cousins,Female,
216-8A-1213-F-S,Üzüntü çok kötü üzüldüğümde kendimi çok yorgun çok halsiz ve sinirli hissediyorum,"I feel very tired, very weak and irritable when I am sad.",Female,
280-5E-542-F-H,Temiz bir dünya görünce seviniyorum,I am glad to see a clean world,Female,
230-5G-284-F-H,Benim için mutluluk huzur demektir,For me happiness means peace,Female,
103-3E-1003-F-S,Üzüntü benim için ağlamak,For me sadness is crying,Female,
105-3A-282-F-H,Duygusal acı çekmek mutluluk,Emotional suffering happiness,Female,
108-3H-1899-F-H,Okula gidince çok mutlu oluyoruz arkadaşlarımla teneffüste oynuyoruz,"We are very happy when we go to school, we play at break with my friends.",Female,
104-3H-1706-F-H,İnsanların kalbini kırmayalım mutluluk içinde yaşayalım,"Let's not break people is hearts, Let's live happily",Female,
110-4Z-1281-F-S,Arkadaşların seni yanlarına almayınca seni üzerler ve canını yakarlar,"When your friends do not take you with them, they make you upset and hurt you.",Female,
211-6E-134-F-S,Fabrikaların gölleri ve havayı kirletmesi beni çok üzüyor,It saddens me that factories pollute lakes and the air.,Female,
230-7B-1306-F-S,Civcivim öldü,My chick died,Female,
103-3H-247-F-S,Benim üç tane arkadaşım var ve onlar bizden çok uzaktalar ve ben onları çok özledim ve onları çok seviyorum hatta fark ettiyseniz kapılarımız da aynıydı ama renkleri farklıydı ama o gözlüklü olanla biraz tartışıyorduk ama hala onları çok seviyorum,"I have three friends and they are far away from us and I miss them so much and I love them so much, even if you noticed, our doors were the same but their colors were different but we were arguing a little with the one with the glasses but I still love them so much",Female,
214-5B-652-F-H,Herkese mutluluk göstermeliyiz herkese mutlu yüzle göstermeliyiz,We should show happiness every time we should show everybody with a happy face,Female,
201-7D-288-F-S,İnsanların hayvanlara şiddet uygulamasından zevk alanlara çok sinirlenip aslında bir yandan da üzülüyorum,"I get really angry at people who enjoy cruelty to animals, but I also feel sad.",Female,
250-6L-1123-F-S,"Benim üzüntüm sınavlar, sınavlardan düşük aldığım için ailem çok üzülüyor. Ben de üzülüyorum ama sınavlarımı 60 puan olsa da ailemi sevindiriyorum.","My sadness comes from the exams. My family is very upset because I get low scores. I'm upset too, but even though I only get 60 points on my exams, I still make my family happy.",Female,
280-8D-746-F-H,Manzarayı seyredince mutlu oluyorum güneşin doğuşunu ya da batışını seyredince mutlu hissediyorum,"I feel happy when I watch the view, I feel happy when I watch the sunrise or sunset.",Female,
110-4Z-789-F-H,Mutluluk benim için özgürlüktür,Happiness is freedom for me,Female,
112-3E-1037-F-S,Birincisi kedimin kaybolması ikincisi kuşumun ölmesi üçüncüsü en sevdiğim kuzenimin ölmesi,"First, my cat disappeared, second, my bird died, and third, my favorite cousin died.",Female,
140-3B-421-F-H,"Bence mutluluk güzel, sakin, sevecen, huzur demektir mutluluk insanı hayata sokan şeydir mutluluk insanın aklına gelen şeyler","I think happiness means beautiful, calm, loving, peace. Happiness is what brings people to life. Happiness is what comes to mind.",Female,
280-8H-1109-F-S,Mutsuzluk benim için ölüleri görmek,Unhappiness for me to see the dead,Female,
205-6E-671-F-H,Ben evimin arkasındaki çiçekleri çok severim,I love the flowers behind my house,Female,
216-8A-1526-F-H,"Doğa beni çok mutlu ediyor, doğa bana nefes oluyor, doğa kelime olabilir ama anlamı hep ağır anlamlar doğa bir kere insana huzur veriyor mutluluk veriyor, ben ailem yanımda olsun bir de beraber yeşillikler olsun yeter, ailemle adım attım çimenler var ya benim için hem bir anı hem de bir mani, bu mani var ya bana doğanın bir şarkısı, o kuşlar, ördekler şakır şakır bağırıyorlar ya o bana bir mani gibi geliyor, o yüzden sadece yaşam sadece huzur, huzur sadece doğada değil onu süsleyen insanlarda da var o da bana huzur verici","Nature makes me very happy, nature gives me a breath. Nature may be a word, but its meaning is always heavy. nature gives peace to people once and gives happiness. I have my family with me, and it is enough to have greenery together. I stepped on the grass with my family, it is both a memory and a poem for me, this poem is a song of nature to me, those birds and ducks are singing, it sounds like a poem to me. That is why there is only life, only peace, peace is not only in nature, but in the people who decorate it. it also gives me peace",Female,
230-7C-1247-F-H,Ailemle birlikte olmak,To be with my family,Female,
280-5B-834-F-S,Sınavdan düşük aldığım için üzgünüm ,I'm sorry I got a low grade on the exam.,Female,
110-3J-1435-F-S,Arkadaşlarım bana laf atarsa ben çok üzülürüm. Ben de arkadaşlarıma laf atarsam onlarda üzülür. Arkadaşlarım birbirlerine küstüğü zaman ben de üzülürüm.,"If my friends talk bad about me, I get very upset. If I talk bad about my friends, they get upset too. When my friends get mad at each other, I get upset too.",Female,
105-3E-791-F-S,Hayat ağlamakla geçmez,Life can't be lived just by crying.,Female,
280-7A-350-F-S,Üzüntü dünyanın en kötü şeyidir hiçbir insan üzülmeyi hak etmiyor,Sadness is the worst thing in the world no human deserves to be sad,Female,
214-5J-177-F-H,Ben doğayı çok severim ve ben doğada yürümeyi çok severim ve böylece doğada yürümek beni çok mutlu ediyor ve böylece doğada yürümek ve temiz hava almak beni çok mutlu ediyor,I love nature very much and I love to walk in nature so walking in nature makes me very happy and so walking in nature and getting fresh air makes me very happy,Female,
102-3D-625-F-S,Ailem yanımda olmadığında üzülürüm,I get sad when my family is not with me,Female,
140-3B-3154-F-H,Geçen yıl Van'a gitmiştik ve kuzenimin yanına gittim ve o gün çok mutlu oldum,We went to Van last year and I went to my cousin and I was very happy that day.,Female,
280-7B-1239-F-S,Ben araçları ve renkli araçları sevmem,I don't like vehicles and colorful vehicles,Female,
250-5Q-1903-F-S,İnsanın bir akrabasının gitmesi çok üzücü,It is very sad that one is relative is gone.,Female,
109-3L-1781-F-S,Kalbi kırıldı bunlar çünkü arkadaşları gitti diye,Her heart is broken. This is because her friends are gone.,Female,
108-4B-1160-F-H,Bu işaretleri görünce mutlu oluyorum,I am happy to see these signs,Female,
205-5H-1452-F-S,Beni en çok üzen Covid 19’un olmasıdır,What upsets me the most is that Covid 19,Female,
207-7B-520-F-S,En mutsuz olduğum şeylerden biri insanların nedensizce ailem hakkında soru sorması,One of the things I am most unhappy about is people asking questions about my family for no reason.,Female,
205-7A-4201-F-H,En büyük mutluluk özgür yaşamaktır,The greatest happiness is to live free,Female,
216-8B-199-F-S,Ormanlarımızın yanması beni mutsuz ediyor,The burning of our forests makes me unhappy,Female,
106-3B-1230-F-S,Üzgünlük çok kötü bir şey özellikle bizim kalbimizi kırarsa bizi çok üzülürüz hem de çok,"Sadness is a very bad thing, especially if it breaks our hearts, we will feel very sad",Female,
212-7E-960-F-H,Hediye almayı ve istediğim şeylerin alınmasını çok severim,I love receiving gifts and getting things I want.,Female,
104-4E-1294-F-H,Benim mutluluğum hayvanlar,My happiness is animals,Female,
214-5E-1997-F-H,Mutluluk iyilik hoşgörü dost demektir,Happiness means kindness tolerance friend,Female,
210-7B-449-F-S,Mutsuz olunca kendinizi zirvede sanmayın oysaki yerin dibindesiniz,"When you are unhappy, do not think you are at the top, but you are at the bottom.",Female,
250-7B-1590-F-H,Benim için mutluluk ailedir,Happiness for me is family,Female,
280-8A-254-F-S,Üzüntü arkadaşlarını oyuna davet etmeyip ayrımcılık yapmak demektir,Sadness means discrimination by not inviting friends to play,Female,
214-5D-354-F-S,Vatanımızdan uçan her kuş bütün vatanın üzüntüsüdür,Every bird flying from our homeland is the sadness of the whole country,Female,
214-6C-1614-F-S,Bir canlının zarar görmesi beni mutsuz eder,It makes me unhappy when a living thing is harmed.,Female,
108-4L-574-F-S,"Annem babam ve kardeşlerim dört kişi, ben beşinciyim ama annem babam kardeşlerim eşyalarımı alıyorlar","My parents and siblings are four people, I am the fifth but my father mother and siblings are taking my things",Female,
280-8K-661-F-S,Üzülmemek için doğamızı kirletmemeliyiz,We should not pollute our nature in order not to be sad.,Female,
104-4B-159-F-H,Beni mutlu eden şey ağaçlar gökkuşağı ve çiçekler mutlu ediyor,"What makes me happy is trees, rainbows and flowers make happy",Female,
240-7C-169-F-H,Benim için mutluluk arkadaşlarımın yanımda olmasıdır ,Happiness for me is having my friends by my side,Female,
205-6Q-914-F-S,Üzüntü deyince aklıma amcamın ölüm günü geliyor,"When I think of sadness, I think of my uncle is death day",Female,
